"ETA ID","VESSEL ID","PLACE ID","ETA","TERMINAL","VOYAGE","ETA SOURCE","RECORD CREATED","RECORD LAST UPDATED"
282677791,278616,2135,"20/02/2018 10:00","","","AIS","20/02/2018 01:04:03","20/02/2018 01:04:03"
282785324,278618,10085,"22/02/2018 15:40","","","AIS","22/02/2018 05:05:00","22/02/2018 05:05:01"
282766856,278649,830,"22/02/2018 11:00","","","LAN","21/02/2018 23:46:01","21/02/2018 23:46:01"
282749879,278663,1600,"21/02/2018 19:00","","","AIS","21/02/2018 09:09:02","21/02/2018 09:09:03"
282782360,278663,1600,"22/02/2018 06:00","","","LAN","22/02/2018 01:03:04","22/02/2018 01:03:10"
282793709,278663,2277,"22/02/2018 19:00","","","AIS","22/02/2018 08:09:02","22/02/2018 08:09:03"
282769405,278663,1600,"24/02/2018 05:20","","","LAN","21/02/2018 23:47:02","21/02/2018 23:47:02"
282781803,278663,1600,"24/02/2018 06:00","","","LAN","22/02/2018 01:03:04","22/02/2018 01:03:07"
282769414,278663,1600,"25/02/2018 05:20","","","LAN","21/02/2018 23:47:02","21/02/2018 23:47:02"
282782055,278663,1600,"25/02/2018 06:00","","","LAN","22/02/2018 01:03:04","22/02/2018 01:03:09"
282769425,278663,1600,"26/02/2018 05:20","","","LAN","21/02/2018 23:47:02","21/02/2018 23:47:02"
282768559,278665,1600,"23/02/2018 05:20","","","LAN","21/02/2018 23:47:02","21/02/2018 23:47:02"
282782583,278665,1600,"23/02/2018 06:00","","","LAN","22/02/2018 01:03:04","22/02/2018 01:03:10"
282769411,278665,1600,"24/02/2018 17:20","","","LAN","21/02/2018 23:47:02","21/02/2018 23:47:02"
282781864,278665,1600,"24/02/2018 18:00","","","LAN","22/02/2018 01:03:04","22/02/2018 01:03:09"
282769422,278665,1600,"25/02/2018 17:20","","","LAN","21/02/2018 23:47:02","21/02/2018 23:47:02"
282782122,278665,1600,"25/02/2018 18:00","","","LAN","22/02/2018 01:03:04","22/02/2018 01:03:10"
282751427,278671,5160,"22/02/2018 11:00","","","AIS","21/02/2018 11:06:04","21/02/2018 11:06:05"
282720685,278674,7895,"22/02/2018 08:00","","","LAN","20/02/2018 23:44:04","20/02/2018 23:44:04"
282782752,278674,7895,"23/02/2018 15:00","","","AIS","22/02/2018 01:05:04","22/02/2018 01:05:04"
282665972,278691,2775,"22/02/2018 00:00","","","AIS","19/02/2018 16:04:04","19/02/2018 16:04:05"
282782526,278717,2849,"22/02/2018 19:00","","","LAN","22/02/2018 01:03:04","22/02/2018 01:03:10"
282779805,278717,2489,"27/02/2018 11:00","","","LAN","21/02/2018 23:54:03","21/02/2018 23:54:03"
282764226,278717,3624,"03/03/2018 08:00","","V137","LAN","21/02/2018 23:43:01","21/02/2018 23:43:06"
282713674,278719,722,"20/02/2018 21:58","","","AIS","20/02/2018 20:04:04","20/02/2018 20:04:05"
282758323,278719,1640,"22/02/2018 23:58","","","AIS","21/02/2018 21:05:01","21/02/2018 21:05:03"
282756934,278731,3092,"28/02/2018 11:00","","","AIS","21/02/2018 18:06:01","21/02/2018 18:06:01"
282706256,278735,5794,"25/02/2018 02:00","","","AIS","20/02/2018 10:10:01","20/02/2018 10:10:01"
282723309,278735,5794,"25/02/2018 02:00","","","LAN","20/02/2018 23:46:01","20/02/2018 23:46:01"
282787499,278769,8311,"22/02/2018 13:54","","","AIS","22/02/2018 07:05:03","22/02/2018 07:05:04"
282762762,278777,5623,"20/03/2018 20:00","","","LAN","21/02/2018 23:41:00","21/02/2018 23:41:03"
282706120,278779,5295,"21/02/2018 20:00","","","AIS","20/02/2018 10:09:01","20/02/2018 10:09:01"
282794423,278779,2842,"24/02/2018 00:01","","","AIS","22/02/2018 09:11:01","22/02/2018 09:11:04"
282673012,278832,5491,"18/02/2018 07:30","","","AIS","19/02/2018 22:04:04","19/02/2018 22:04:04"
282760105,278853,4303,"25/02/2018 01:00","","","AIS","21/02/2018 23:05:03","21/02/2018 23:05:03"
282667956,278900,5295,"20/02/2018 16:00","","","AIS","19/02/2018 19:06:00","19/02/2018 19:06:00"
282740397,278900,5299,"01/03/2018 12:00","","","AIS","21/02/2018 04:12:04","21/02/2018 04:12:04"
282800785,278919,4080,"26/02/2018 02:00","","","AIS","22/02/2018 15:04:01","22/02/2018 15:04:02"
282798457,278921,3917,"22/02/2018 09:00","","","AIS","22/02/2018 13:05:00","22/02/2018 13:05:01"
282749450,278938,4827,"27/02/2018 18:00","","","AIS","21/02/2018 09:09:02","21/02/2018 09:09:03"
282783234,278979,6069,"22/02/2018 16:00","","","AIS","22/02/2018 02:15:01","22/02/2018 02:15:02"
282754381,278987,5800,"25/02/2018 12:00","","","AIS","21/02/2018 15:07:04","21/02/2018 15:07:04"
282714109,278999,6133,"21/02/2018 08:00","","","AIS","20/02/2018 21:05:02","20/02/2018 21:05:03"
282740855,279030,4743,"26/02/2018 03:00","","","AIS","21/02/2018 05:04:01","21/02/2018 05:04:01"
282781913,279030,4743,"26/02/2018 11:00","","","LAN","22/02/2018 01:03:04","22/02/2018 01:03:09"
282706491,279031,151,"20/02/2018 07:00","","","AIS","20/02/2018 11:05:03","20/02/2018 11:05:04"
282800354,279032,731,"01/03/2018 12:00","","","AIS","22/02/2018 15:04:01","22/02/2018 15:04:01"
282799054,279035,3175,"22/02/2018 17:10","","","AIS","22/02/2018 14:03:02","22/02/2018 14:03:03"
282739329,279037,10004,"22/02/2018 17:00","","","AIS","21/02/2018 02:09:02","21/02/2018 02:09:02"
282753839,279038,10085,"22/02/2018 09:45","","","AIS","21/02/2018 14:05:01","21/02/2018 14:05:01"
282784742,279038,1872,"23/02/2018 12:00","","","AIS","22/02/2018 04:05:02","22/02/2018 04:05:02"
282666098,279043,7705,"22/02/2018 16:00","","","AIS","19/02/2018 16:04:04","19/02/2018 16:04:05"
282706172,279047,6406,"20/02/2018 19:40","","","AIS","20/02/2018 10:09:01","20/02/2018 10:09:01"
282716013,279047,4319,"22/02/2018 08:00","","","AIS","20/02/2018 23:05:00","20/02/2018 23:05:01"
282739510,279090,1590,"21/02/2018 16:00","","","AIS","21/02/2018 03:10:00","21/02/2018 03:10:00"
282786636,279090,2331,"16/03/2018 13:00","","","AIS","22/02/2018 06:08:04","22/02/2018 06:08:05"
282666145,279091,2958,"20/02/2018 08:00","","","AIS","19/02/2018 17:04:03","19/02/2018 17:04:03"
282755038,279114,2331,"24/02/2018 22:00","","","AIS","21/02/2018 16:05:03","21/02/2018 16:05:04"
282754262,279151,10255,"21/02/2018 14:00","","","AIS","21/02/2018 15:07:04","21/02/2018 15:07:04"
282709448,279212,348,"20/02/2018 22:00","","","AIS","20/02/2018 14:04:04","20/02/2018 14:04:04"
282797635,279212,2686,"23/02/2018 22:00","","","AIS","22/02/2018 11:04:02","22/02/2018 11:04:02"
282688358,279238,830,"19/02/2018 11:00","","","LAN","20/02/2018 09:58:03","20/02/2018 09:58:03"
282673016,279238,830,"19/02/2018 22:30","","","AIS","19/02/2018 22:04:04","19/02/2018 22:04:04"
282715941,279238,8112,"23/02/2018 13:30","","","AIS","20/02/2018 23:05:00","20/02/2018 23:05:01"
282801366,279260,2101,"24/02/2018 05:00","","","AIS","22/02/2018 16:06:00","22/02/2018 16:06:01"
282715290,279263,2733,"01/03/2018 13:00","","","AIS","20/02/2018 22:05:00","20/02/2018 22:05:00"
282706567,279263,3144,"02/03/2018 00:00","","","AIS","20/02/2018 11:05:03","20/02/2018 11:05:04"
282799843,279265,576,"22/02/2018 20:00","","","LAN","22/02/2018 14:21:01","22/02/2018 14:21:02"
282793696,279298,4553,"22/02/2018 14:00","","","AIS","22/02/2018 08:09:02","22/02/2018 08:09:03"
282750746,279311,889,"21/02/2018 11:00","","","AIS","21/02/2018 10:05:00","21/02/2018 10:05:00"
282797704,279311,333,"23/02/2018 23:00","","","AIS","22/02/2018 11:04:02","22/02/2018 11:04:02"
282738811,279384,5493,"22/02/2018 06:35","","","AIS","21/02/2018 01:09:00","21/02/2018 01:09:03"
282759210,279384,4075,"23/02/2018 06:55","","","AIS","21/02/2018 22:06:00","21/02/2018 22:06:01"
282787419,279385,8220,"22/02/2018 20:00","","","AIS","22/02/2018 07:05:03","22/02/2018 07:05:04"
282787611,279386,3529,"20/02/2018 23:00","","","AIS","22/02/2018 07:05:03","22/02/2018 07:05:04"
282666314,279389,576,"24/02/2018 04:20","","","AIS","19/02/2018 17:04:03","19/02/2018 17:04:03"
282799038,279390,3144,"27/02/2018 09:00","","","AIS","22/02/2018 14:03:02","22/02/2018 14:03:03"
282678200,279394,3832,"19/02/2018 21:00","","","AIS","20/02/2018 02:07:03","20/02/2018 02:07:03"
282684970,279394,2842,"21/02/2018 11:00","","","AIS","20/02/2018 09:27:00","20/02/2018 09:27:00"
282750702,279394,2151,"23/02/2018 05:00","","","AIS","21/02/2018 10:05:00","21/02/2018 10:05:00"
282683963,279430,1675,"19/02/2018 17:00","","","LAN","20/02/2018 09:14:03","20/02/2018 09:14:03"
282665063,279430,1675,"19/02/2018 18:00","","","AIS","19/02/2018 15:04:01","19/02/2018 15:04:01"
282772734,279430,1697,"22/02/2018 00:00","","","LAN","21/02/2018 23:49:02","21/02/2018 23:49:03"
282759927,279430,1697,"22/02/2018 00:01","","","AIS","21/02/2018 23:05:03","21/02/2018 23:05:03"
282780842,279430,4640,"25/02/2018 05:30","","","LAN","21/02/2018 23:54:03","21/02/2018 23:54:04"
282800063,279430,854,"07/03/2018 05:00","","","LAN","22/02/2018 14:21:01","22/02/2018 14:21:02"
282800965,279508,4374,"22/02/2018 22:00","","","AIS","22/02/2018 16:06:00","22/02/2018 16:06:01"
282677799,279509,4694,"20/02/2018 14:00","","","AIS","20/02/2018 01:04:03","20/02/2018 01:04:03"
282737221,279517,3378,"26/02/2018 15:00","","","AIS","21/02/2018 00:05:00","21/02/2018 00:05:00"
282754858,279526,4272,"22/02/2018 19:00","","","AIS","21/02/2018 16:05:03","21/02/2018 16:05:03"
282737689,279527,5181,"21/02/2018 08:00","","","AIS","21/02/2018 00:05:00","21/02/2018 00:05:00"
282759931,279527,3099,"23/02/2018 08:00","","","AIS","21/02/2018 23:05:03","21/02/2018 23:05:03"
282671851,279531,1872,"20/02/2018 13:00","","","AIS","19/02/2018 21:04:00","19/02/2018 21:04:01"
282796277,279531,3647,"25/02/2018 14:00","","","AIS","22/02/2018 10:04:04","22/02/2018 10:04:04"
282759715,279549,3432,"23/02/2018 17:00","","","AIS","21/02/2018 23:05:03","21/02/2018 23:05:03"
282798383,279586,5127,"02/03/2018 05:00","","","AIS","22/02/2018 13:05:00","22/02/2018 13:05:01"
282760106,279588,3610,"25/02/2018 07:00","","","AIS","21/02/2018 23:05:03","21/02/2018 23:05:03"
282734766,279589,1831,"21/02/2018 09:00","","","LAN","20/02/2018 23:53:02","20/02/2018 23:53:03"
282800471,279589,8322,"23/02/2018 02:00","","","AIS","22/02/2018 15:04:01","22/02/2018 15:04:02"
282739103,279591,3958,"22/02/2018 08:00","","","AIS","21/02/2018 01:09:00","21/02/2018 01:09:04"
282754243,279656,828,"21/02/2018 21:00","","","AIS","21/02/2018 15:07:04","21/02/2018 15:07:04"
282677999,279729,8115,"19/02/2018 18:00","","","AIS","20/02/2018 01:04:03","20/02/2018 01:04:03"
282671850,279758,3675,"19/02/2018 20:15","","","AIS","19/02/2018 21:04:00","19/02/2018 21:04:01"
282794531,279758,8149,"22/02/2018 10:00","","","AIS","22/02/2018 09:11:01","22/02/2018 09:11:05"
282797993,279793,8214,"23/02/2018 00:30","","","AIS","22/02/2018 12:03:00","22/02/2018 12:03:01"
282758339,279794,4542,"03/03/2018 08:00","","","AIS","21/02/2018 21:05:01","21/02/2018 21:05:03"
282711883,279861,3084,"21/02/2018 05:30","","","AIS","20/02/2018 18:05:02","20/02/2018 18:05:03"
282786626,279861,166,"22/02/2018 05:15","","","AIS","22/02/2018 06:08:04","22/02/2018 06:08:05"
282799953,279940,4777,"24/02/2018 12:00","","","LAN","22/02/2018 14:21:01","22/02/2018 14:21:02"
282757124,280017,6047,"22/02/2018 20:00","","","AIS","21/02/2018 19:04:04","21/02/2018 19:04:04"
282676000,280017,166,"24/02/2018 06:00","","","AIS","19/02/2018 23:04:01","19/02/2018 23:04:02"
282677802,280018,4289,"21/02/2018 06:00","","","AIS","20/02/2018 01:04:03","20/02/2018 01:04:03"
282789534,280018,6047,"22/02/2018 15:00","","","LAN","22/02/2018 07:32:04","22/02/2018 07:32:05"
282800983,280018,6047,"22/02/2018 17:00","","","AIS","22/02/2018 16:06:00","22/02/2018 16:06:01"
282789535,280018,5521,"23/02/2018 06:00","","","LAN","22/02/2018 07:32:04","22/02/2018 07:32:05"
282710770,280097,1318,"21/02/2018 21:00","","","AIS","20/02/2018 17:06:00","20/02/2018 17:06:05"
282800338,280097,2784,"24/02/2018 21:00","","","AIS","22/02/2018 15:04:01","22/02/2018 15:04:01"
282766862,280103,830,"22/02/2018 11:00","","","LAN","21/02/2018 23:46:01","21/02/2018 23:46:01"
282794788,280104,5106,"22/02/2018 03:00","","","LAN","22/02/2018 09:40:03","22/02/2018 09:40:10"
282799872,280104,576,"27/02/2018 20:00","","","LAN","22/02/2018 14:21:01","22/02/2018 14:21:02"
282680060,280122,10467,"24/02/2018 02:00","","","AIS","20/02/2018 05:04:02","20/02/2018 05:04:03"
282766828,280176,5894,"22/02/2018 18:30","","70680","LAN","21/02/2018 23:46:01","21/02/2018 23:46:01"
282784325,280187,6053,"25/02/2018 20:00","","","AIS","22/02/2018 04:05:02","22/02/2018 04:05:02"
282710373,280238,2151,"21/02/2018 07:30","","","AIS","20/02/2018 16:02:00","20/02/2018 16:02:01"
282715744,280238,157,"22/02/2018 08:40","","","AIS","20/02/2018 23:05:00","20/02/2018 23:05:00"
282757970,280240,1782,"22/02/2018 05:45","","","AIS","21/02/2018 21:05:01","21/02/2018 21:05:01"
282762740,280240,2201,"23/02/2018 05:00","","","LAN","21/02/2018 23:41:00","21/02/2018 23:41:03"
282797578,280240,2201,"23/02/2018 05:45","","","AIS","22/02/2018 11:04:02","22/02/2018 11:04:02"
282740554,280275,5196,"02/03/2018 02:00","","","AIS","21/02/2018 04:12:04","21/02/2018 04:12:05"
282678742,280276,2957,"20/02/2018 11:00","","","AIS","20/02/2018 03:04:00","20/02/2018 03:04:01"
282766741,280328,7895,"22/02/2018 22:00","","","LAN","21/02/2018 23:45:01","21/02/2018 23:45:03"
282677858,280335,10085,"20/02/2018 09:40","","","AIS","20/02/2018 01:04:03","20/02/2018 01:04:03"
282797908,280335,1872,"21/02/2018 17:00","","","AIS","22/02/2018 12:03:00","22/02/2018 12:03:00"
282710765,280344,730,"22/02/2018 10:00","","","AIS","20/02/2018 17:06:00","20/02/2018 17:06:05"
282801334,280344,730,"22/02/2018 10:30","","TBA","LAN","22/02/2018 16:06:00","22/02/2018 16:06:01"
282679539,280349,359,"18/02/2018 20:18","","","AIS","20/02/2018 04:03:04","20/02/2018 04:03:04"
282801197,280351,1165,"23/02/2018 02:15","","","AIS","22/02/2018 16:06:00","22/02/2018 16:06:01"
282740401,280402,6069,"22/02/2018 14:00","","","AIS","21/02/2018 04:12:04","21/02/2018 04:12:04"
282749963,280409,576,"21/02/2018 02:00","","","LAN","21/02/2018 09:11:03","21/02/2018 09:11:03"
282742253,280409,576,"21/02/2018 12:00","","","AIS","21/02/2018 06:10:01","21/02/2018 06:10:01"
282756925,280410,4345,"22/02/2018 00:00","","","AIS","21/02/2018 18:06:01","21/02/2018 18:06:01"
282665134,280412,3798,"20/02/2018 09:00","","","AIS","19/02/2018 15:04:01","19/02/2018 15:04:01"
282798598,280412,2823,"22/02/2018 09:40","","","AIS","22/02/2018 13:05:00","22/02/2018 13:05:02"
282800253,280412,576,"25/02/2018 12:00","","","LAN","22/02/2018 14:21:01","22/02/2018 14:21:02"
282756510,280421,4992,"21/02/2018 19:00","","","AIS","21/02/2018 18:05:00","21/02/2018 18:05:00"
282784442,280421,4289,"22/02/2018 22:50","","","AIS","22/02/2018 04:05:02","22/02/2018 04:05:02"
282706299,280425,5908,"23/02/2018 22:00","","","AIS","20/02/2018 10:10:01","20/02/2018 10:10:01"
282798132,280511,205,"23/02/2018 12:00","","","AIS","22/02/2018 12:03:00","22/02/2018 12:03:01"
282799014,280613,730,"06/03/2018 12:00","","","AIS","22/02/2018 14:03:02","22/02/2018 14:03:03"
282740014,280705,5340,"26/02/2018 12:00","","","AIS","21/02/2018 03:11:00","21/02/2018 03:11:01"
282786634,280718,2839,"22/02/2018 17:00","","","AIS","22/02/2018 06:08:04","22/02/2018 06:08:05"
282800979,280718,2842,"23/02/2018 10:00","","","AIS","22/02/2018 16:06:00","22/02/2018 16:06:01"
282740156,280734,2936,"24/02/2018 06:00","","","AIS","21/02/2018 03:11:00","21/02/2018 03:11:01"
282781351,280744,232,"22/02/2018 01:30","","","AIS","22/02/2018 00:06:01","22/02/2018 00:06:01"
282715281,280754,5851,"21/02/2018 08:20","","","AIS","20/02/2018 22:05:00","20/02/2018 22:05:00"
282793770,280754,2088,"22/02/2018 17:00","","","AIS","22/02/2018 08:09:02","22/02/2018 08:09:03"
282692166,280843,5591,"19/02/2018 11:00","","","LAN","20/02/2018 10:00:04","20/02/2018 10:00:04"
282754792,280990,5160,"22/02/2018 02:30","","","AIS","21/02/2018 15:08:00","21/02/2018 15:08:00"
282793842,281015,1640,"25/02/2018 07:00","","","AIS","22/02/2018 08:09:02","22/02/2018 08:09:03"
282733872,281017,4640,"21/02/2018 01:40","","","LAN","20/02/2018 23:52:02","20/02/2018 23:52:03"
282794452,281017,4015,"25/02/2018 04:00","","","AIS","22/02/2018 09:11:01","22/02/2018 09:11:04"
282707081,281038,639,"20/02/2018 12:00","","","AIS","20/02/2018 12:05:02","20/02/2018 12:05:02"
282754266,281038,2331,"26/02/2018 05:00","","","AIS","21/02/2018 15:07:04","21/02/2018 15:07:04"
282714239,281223,1049,"20/02/2018 16:30","","","AIS","20/02/2018 21:05:02","20/02/2018 21:05:03"
282797914,281223,830,"24/02/2018 12:00","","","AIS","22/02/2018 12:03:00","22/02/2018 12:03:00"
282795164,281369,2782,"26/02/2018 05:00","","","LAN","22/02/2018 09:41:04","22/02/2018 09:41:04"
282671860,281374,774,"22/02/2018 13:00","","","AIS","19/02/2018 21:04:00","19/02/2018 21:04:01"
282776217,281380,3647,"23/02/2018 08:00","","","LAN","21/02/2018 23:52:03","21/02/2018 23:52:03"
282765779,281380,1504,"26/02/2018 07:00","","","LAN","21/02/2018 23:45:01","21/02/2018 23:45:02"
282739133,281381,1504,"21/02/2018 11:00","","","AIS","21/02/2018 02:09:02","21/02/2018 02:09:02"
282683580,281398,151,"02/03/2018 12:00","","","AIS","20/02/2018 08:05:01","20/02/2018 08:05:01"
282794592,281436,2762,"23/02/2018 11:00","","","LAN","22/02/2018 09:40:03","22/02/2018 09:40:04"
282784424,281436,2762,"23/02/2018 12:00","","","AIS","22/02/2018 04:05:02","22/02/2018 04:05:02"
282738952,281456,1070,"20/02/2018 17:30","","","AIS","21/02/2018 01:09:00","21/02/2018 01:09:04"
282739626,281456,5708,"23/02/2018 07:00","","","AIS","21/02/2018 03:10:00","21/02/2018 03:10:00"
282712008,281457,1269,"24/02/2018 06:00","","","AIS","20/02/2018 18:05:02","20/02/2018 18:05:03"
282742794,281458,5708,"21/02/2018 23:30","","","AIS","21/02/2018 07:08:04","21/02/2018 07:08:05"
282709399,281461,1165,"25/02/2018 16:00","","","AIS","20/02/2018 14:04:04","20/02/2018 14:04:04"
282786064,281491,2445,"20/02/2018 19:00","","","AIS","22/02/2018 06:07:04","22/02/2018 06:07:04"
282742853,281548,4721,"21/02/2018 19:30","","","AIS","21/02/2018 07:08:04","21/02/2018 07:08:05"
282787613,281558,90,"23/02/2018 10:00","","","AIS","22/02/2018 07:05:03","22/02/2018 07:05:04"
282765005,281560,2159,"05/03/2018 00:00","","","LAN","21/02/2018 23:44:01","21/02/2018 23:44:02"
282771273,281560,2159,"05/03/2018 00:01","","","LAN","21/02/2018 23:49:02","21/02/2018 23:49:02"
282797743,281560,2159,"05/03/2018 10:00","","","AIS","22/02/2018 11:04:02","22/02/2018 11:04:02"
282681166,281600,5340,"26/02/2018 06:00","","","AIS","20/02/2018 06:06:01","20/02/2018 06:06:01"
282680226,281602,8214,"20/02/2018 14:30","","","AIS","20/02/2018 05:04:02","20/02/2018 05:04:03"
282798036,281602,10085,"23/02/2018 23:00","","","AIS","22/02/2018 12:03:00","22/02/2018 12:03:01"
282681139,281620,5181,"20/02/2018 14:40","","","AIS","20/02/2018 06:06:01","20/02/2018 06:06:01"
282715227,281622,5340,"21/02/2018 06:30","","","AIS","20/02/2018 22:05:00","20/02/2018 22:05:00"
282786337,281622,1165,"22/02/2018 04:00","","","AIS","22/02/2018 06:07:04","22/02/2018 06:07:04"
282738764,281634,2957,"21/02/2018 08:20","","","AIS","21/02/2018 01:09:00","21/02/2018 01:09:03"
282754828,281637,830,"22/02/2018 10:00","","","AIS","21/02/2018 16:05:03","21/02/2018 16:05:03"
282767758,281637,830,"22/02/2018 11:00","","","LAN","21/02/2018 23:46:01","21/02/2018 23:46:03"
282740430,281639,1220,"21/02/2018 05:00","","","AIS","21/02/2018 04:12:04","21/02/2018 04:12:04"
282795331,281639,1220,"21/02/2018 06:00","","","LAN","22/02/2018 09:41:04","22/02/2018 09:41:04"
282749524,281649,1590,"02/03/2018 05:00","","","AIS","21/02/2018 09:09:02","21/02/2018 09:09:03"
282712348,281776,3272,"27/02/2018 03:00","","","AIS","20/02/2018 19:07:01","20/02/2018 19:07:01"
282709863,281779,730,"21/02/2018 00:30","","","AIS","20/02/2018 15:12:04","20/02/2018 15:12:05"
282800360,281779,3907,"24/02/2018 13:00","","","AIS","22/02/2018 15:04:01","22/02/2018 15:04:01"
282677960,281780,10097,"27/02/2018 12:00","","","AIS","20/02/2018 01:04:03","20/02/2018 01:04:03"
282739995,281781,2266,"22/02/2018 18:00","","","AIS","21/02/2018 03:11:00","21/02/2018 03:11:01"
282709962,281783,2764,"26/02/2018 00:01","","","AIS","20/02/2018 15:12:04","20/02/2018 15:12:05"
282668122,281789,1165,"09/03/2018 04:00","","","AIS","19/02/2018 19:06:00","19/02/2018 19:06:00"
282757028,281791,3124,"21/02/2018 20:00","","","AIS","21/02/2018 19:04:04","21/02/2018 19:04:04"
282759055,281792,1720,"21/02/2018 06:00","","","AIS","21/02/2018 22:06:00","21/02/2018 22:06:00"
282757021,281856,1768,"22/02/2018 00:00","","","AIS","21/02/2018 19:04:04","21/02/2018 19:04:04"
282793582,281865,4067,"22/02/2018 10:00","","","AIS","22/02/2018 08:09:02","22/02/2018 08:09:02"
282737826,281865,4067,"23/02/2018 02:30","","","LAN","21/02/2018 01:05:04","21/02/2018 01:05:04"
282782185,281865,2849,"25/02/2018 04:00","","","LAN","22/02/2018 01:03:04","22/02/2018 01:03:10"
282796295,282088,2784,"22/02/2018 12:00","","","AIS","22/02/2018 10:04:04","22/02/2018 10:04:04"
282780607,282088,4640,"23/02/2018 12:00","","","LAN","21/02/2018 23:54:03","21/02/2018 23:54:03"
282764999,282117,2159,"04/03/2018 02:04","","","LAN","21/02/2018 23:44:01","21/02/2018 23:44:02"
282771267,282117,2159,"04/03/2018 02:45","","","LAN","21/02/2018 23:49:02","21/02/2018 23:49:02"
282671774,282120,4608,"01/03/2018 06:00","","","AIS","19/02/2018 21:04:00","19/02/2018 21:04:01"
282784403,282156,4008,"22/02/2018 03:00","","","AIS","22/02/2018 04:05:02","22/02/2018 04:05:02"
282786358,282172,2020,"22/02/2018 05:45","","","AIS","22/02/2018 06:08:04","22/02/2018 06:08:04"
282752028,282207,1640,"22/02/2018 00:00","","","AIS","21/02/2018 12:07:04","21/02/2018 12:07:05"
282797442,282210,2957,"25/02/2018 07:00","","","AIS","22/02/2018 11:04:02","22/02/2018 11:04:02"
282742321,282219,7705,"19/02/2018 19:00","","","AIS","21/02/2018 06:10:01","21/02/2018 06:10:02"
282799528,282260,576,"26/02/2018 12:00","","","LAN","22/02/2018 14:21:01","22/02/2018 14:21:01"
282797995,282331,4165,"26/02/2018 05:00","","","AIS","22/02/2018 12:03:00","22/02/2018 12:03:01"
282675913,282367,6058,"21/02/2018 01:00","","","AIS","19/02/2018 23:04:01","19/02/2018 23:04:02"
282716829,282367,4920,"22/02/2018 11:00","","","LAN","20/02/2018 23:39:03","20/02/2018 23:39:04"
282684726,282384,5521,"27/02/2018 11:00","","","AIS","20/02/2018 09:26:00","20/02/2018 09:26:01"
282696497,282600,2239,"20/02/2018 18:00","","","LAN","20/02/2018 10:03:04","20/02/2018 10:03:05"
282783129,282659,5708,"22/02/2018 10:30","","","AIS","22/02/2018 01:05:04","22/02/2018 01:05:05"
282707441,282667,8612,"21/02/2018 03:00","","","AIS","20/02/2018 13:03:00","20/02/2018 13:03:00"
282684452,282668,3817,"21/02/2018 11:00","","","AIS","20/02/2018 09:26:00","20/02/2018 09:26:01"
282721808,282670,1697,"21/02/2018 00:00","","","LAN","20/02/2018 23:45:00","20/02/2018 23:45:00"
282783911,282670,4640,"23/02/2018 07:00","","","AIS","22/02/2018 03:05:03","22/02/2018 03:05:04"
282780606,282670,4640,"23/02/2018 09:30","","","LAN","21/02/2018 23:54:03","21/02/2018 23:54:03"
282751935,282678,5784,"22/02/2018 06:00","","","AIS","21/02/2018 12:07:04","21/02/2018 12:07:05"
282765738,282678,5784,"22/02/2018 14:00","","","LAN","21/02/2018 23:45:01","21/02/2018 23:45:02"
282757996,282699,2631,"22/02/2018 10:30","","","AIS","21/02/2018 21:05:01","21/02/2018 21:05:02"
282684582,282703,3423,"22/02/2018 06:00","","","AIS","20/02/2018 09:26:00","20/02/2018 09:26:01"
282714480,282705,843,"20/02/2018 21:30","","","AIS","20/02/2018 21:05:02","20/02/2018 21:05:03"
282678521,282706,1165,"19/02/2018 14:00","","","AIS","20/02/2018 02:07:03","20/02/2018 02:07:04"
282760335,282714,1231,"17/10/2018 11:00","","","LAN","21/02/2018 23:38:00","21/02/2018 23:38:00"
282686037,282829,1504,"20/02/2018 16:00","","","LAN","20/02/2018 09:56:03","20/02/2018 09:56:03"
282750716,282834,3003,"20/02/2018 18:00","","","AIS","21/02/2018 10:05:00","21/02/2018 10:05:00"
282671815,282837,5015,"20/02/2018 11:30","","","AIS","19/02/2018 21:04:00","19/02/2018 21:04:01"
282666172,282877,502,"20/02/2018 14:30","","","AIS","19/02/2018 17:04:03","19/02/2018 17:04:03"
282671775,282888,5295,"20/02/2018 08:00","","","AIS","19/02/2018 21:04:00","19/02/2018 21:04:01"
282675765,282888,5556,"22/02/2018 04:00","","","AIS","19/02/2018 23:04:01","19/02/2018 23:04:02"
282717554,282890,5304,"21/02/2018 07:00","","","LAN","20/02/2018 23:41:04","20/02/2018 23:41:04"
282753847,282890,5304,"21/02/2018 07:00","","","AIS","21/02/2018 14:05:01","21/02/2018 14:05:01"
282787742,282897,722,"22/02/2018 18:00","","","AIS","22/02/2018 07:05:03","22/02/2018 07:05:05"
282742275,282899,4835,"21/02/2018 04:00","","","AIS","21/02/2018 06:10:01","21/02/2018 06:10:02"
282771155,282899,185,"21/02/2018 06:00","","","LAN","21/02/2018 23:49:02","21/02/2018 23:49:02"
282797305,282899,185,"22/02/2018 16:00","","","AIS","22/02/2018 11:04:02","22/02/2018 11:04:02"
282681135,282900,731,"20/02/2018 07:00","","","AIS","20/02/2018 06:06:01","20/02/2018 06:06:01"
282708302,282900,731,"20/02/2018 08:00","","","LAN","20/02/2018 13:22:04","20/02/2018 13:22:05"
282794695,282900,4666,"22/02/2018 12:00","","","LAN","22/02/2018 09:40:03","22/02/2018 09:40:08"
